income_max,income_min,persons_max,persons_min,subreg_id,total_number_of_households,workers_max,workers_min,year
-1.0,100000.0,4.0,4,-1.0,1636.0,-1.0,4.0,2021.0
49999.0,0.0,5.0,5,-1.0,3451.0,0.0,0.0,2021.0
74999.0,50000.0,5.0,5,-1.0,783.0,0.0,0.0,2021.0
99999.0,75000.0,5.0,5,-1.0,272.0,0.0,0.0,2021.0
-1.0,100000.0,5.0,5,-1.0,201.0,0.0,0.0,2021.0
49999.0,0.0,5.0,5,-1.0,8713.0,1.0,1.0,2021.0
74999.0,50000.0,5.0,5,-1.0,3848.0,1.0,1.0,2021.0
99999.0,75000.0,5.0,5,-1.0,5360.0,1.0,1.0,2021.0
-1.0,100000.0,5.0,5,-1.0,12707.0,1.0,1.0,2021.0
49999.0,0.0,5.0,5,-1.0,3473.0,2.0,2.0,2021.0
74999.0,50000.0,5.0,5,-1.0,7246.0,2.0,2.0,2021.0
99999.0,75000.0,5.0,5,-1.0,5064.0,2.0,2.0,2021.0
-1.0,100000.0,5.0,5,-1.0,24874.0,2.0,2.0,2021.0
49999.0,0.0,5.0,5,-1.0,653.0,3.0,3.0,2021.0
74999.0,50000.0,5.0,5,-1.0,1977.0,3.0,3.0,2021.0
99999.0,75000.0,5.0,5,-1.0,2530.0,3.0,3.0,2021.0
-1.0,100000.0,5.0,5,-1.0,9634.0,3.0,3.0,2021.0
49999.0,0.0,5.0,5,-1.0,9.0,-1.0,4.0,2021.0
74999.0,50000.0,5.0,5,-1.0,189.0,-1.0,4.0,2021.0
99999.0,75000.0,5.0,5,-1.0,170.0,-1.0,4.0,2021.0
-1.0,100000.0,5.0,5,-1.0,1141.0,-1.0,4.0,2021.0
49999.0,0.0,6.0,6,-1.0,1110.0,0.0,0.0,2021.0
74999.0,50000.0,6.0,6,-1.0,336.0,0.0,0.0,2021.0
99999.0,75000.0,6.0,6,-1.0,38.0,0.0,0.0,2021.0
-1.0,100000.0,6.0,6,-1.0,209.0,0.0,0.0,2021.0
49999.0,0.0,6.0,6,-1.0,3050.0,1.0,1.0,2021.0
74999.0,50000.0,6.0,6,-1.0,2136.0,1.0,1.0,2021.0
99999.0,75000.0,6.0,6,-1.0,1607.0,1.0,1.0,2021.0
-1.0,100000.0,6.0,6,-1.0,3875.0,1.0,1.0,2021.0
49999.0,0.0,6.0,6,-1.0,1787.0,2.0,2.0,2021.0
74999.0,50000.0,6.0,6,-1.0,2220.0,2.0,2.0,2021.0
99999.0,75000.0,6.0,6,-1.0,2695.0,2.0,2.0,2021.0
-1.0,100000.0,6.0,6,-1.0,8534.0,2.0,2.0,2021.0
49999.0,0.0,6.0,6,-1.0,280.0,3.0,3.0,2021.0
74999.0,50000.0,6.0,6,-1.0,505.0,3.0,3.0,2021.0
99999.0,75000.0,6.0,6,-1.0,1707.0,3.0,3.0,2021.0
-1.0,100000.0,6.0,6,-1.0,5198.0,3.0,3.0,2021.0
49999.0,0.0,6.0,6,-1.0,7.0,-1.0,4.0,2021.0
74999.0,50000.0,6.0,6,-1.0,134.0,-1.0,4.0,2021.0
99999.0,75000.0,6.0,6,-1.0,109.0,-1.0,4.0,2021.0
-1.0,100000.0,6.0,6,-1.0,1137.0,-1.0,4.0,2021.0
49999.0,0.0,-1.0,7,-1.0,245.0,0.0,0.0,2021.0
74999.0,50000.0,-1.0,7,-1.0,11.0,0.0,0.0,2021.0
99999.0,75000.0,-1.0,7,-1.0,6.0,0.0,0.0,2021.0
-1.0,100000.0,-1.0,7,-1.0,34.0,0.0,0.0,2021.0
49999.0,0.0,-1.0,7,-1.0,1892.0,1.0,1.0,2021.0
74999.0,50000.0,-1.0,7,-1.0,872.0,1.0,1.0,2021.0
99999.0,75000.0,-1.0,7,-1.0,973.0,1.0,1.0,2021.0
-1.0,100000.0,-1.0,7,-1.0,1250.0,1.0,1.0,2021.0
49999.0,0.0,-1.0,7,-1.0,4549.0,2.0,2.0,2021.0
74999.0,50000.0,-1.0,7,-1.0,2260.0,2.0,2.0,2021.0
99999.0,75000.0,-1.0,7,-1.0,683.0,2.0,2.0,2021.0
-1.0,100000.0,-1.0,7,-1.0,3140.0,2.0,2.0,2021.0
49999.0,0.0,-1.0,7,-1.0,522.0,3.0,3.0,2021.0
74999.0,50000.0,-1.0,7,-1.0,738.0,3.0,3.0,2021.0
99999.0,75000.0,-1.0,7,-1.0,1047.0,3.0,3.0,2021.0
-1.0,100000.0,-1.0,7,-1.0,3198.0,3.0,3.0,2021.0
49999.0,0.0,-1.0,7,-1.0,137.0,-1.0,4.0,2021.0
74999.0,50000.0,-1.0,7,-1.0,45.0,-1.0,4.0,2021.0
99999.0,75000.0,-1.0,7,-1.0,682.0,-1.0,4.0,2021.0
-1.0,100000.0,-1.0,7,-1.0,3220.0,-1.0,4.0,2021.0
49999.0,0.0,1.0,1,-1.0,162969.0,0.0,0.0,2022.0
74999.0,50000.0,1.0,1,-1.0,20286.0,0.0,0.0,2022.0
99999.0,75000.0,1.0,1,-1.0,8006.0,0.0,0.0,2022.0
-1.0,100000.0,1.0,1,-1.0,10958.0,0.0,0.0,2022.0
49999.0,0.0,1.0,1,-1.0,109685.0,1.0,1.0,2022.0
74999.0,50000.0,1.0,1,-1.0,67793.0,1.0,1.0,2022.0
99999.0,75000.0,1.0,1,-1.0,41059.0,1.0,1.0,2022.0
-1.0,100000.0,1.0,1,-1.0,65412.0,1.0,1.0,2022.0
49999.0,0.0,1.0,1,-1.0,0.0,2.0,2.0,2022.0
74999.0,50000.0,1.0,1,-1.0,0.0,2.0,2.0,2022.0
99999.0,75000.0,1.0,1,-1.0,0.0,2.0,2.0,2022.0
-1.0,100000.0,1.0,1,-1.0,0.0,2.0,2.0,2022.0
49999.0,0.0,1.0,1,-1.0,0.0,3.0,3.0,2022.0
74999.0,50000.0,1.0,1,-1.0,0.0,3.0,3.0,2022.0
99999.0,75000.0,1.0,1,-1.0,0.0,3.0,3.0,2022.0
-1.0,100000.0,1.0,1,-1.0,0.0,3.0,3.0,2022.0
49999.0,0.0,1.0,1,-1.0,0.0,-1.0,4.0,2022.0
74999.0,50000.0,1.0,1,-1.0,0.0,-1.0,4.0,2022.0
99999.0,75000.0,1.0,1,-1.0,0.0,-1.0,4.0,2022.0
-1.0,100000.0,1.0,1,-1.0,0.0,-1.0,4.0,2022.0
49999.0,0.0,2.0,2,-1.0,60771.0,0.0,0.0,2022.0
74999.0,50000.0,2.0,2,-1.0,32230.0,0.0,0.0,2022.0
99999.0,75000.0,2.0,2,-1.0,20275.0,0.0,0.0,2022.0
-1.0,100000.0,2.0,2,-1.0,32781.0,0.0,0.0,2022.0
49999.0,0.0,2.0,2,-1.0,45024.0,1.0,1.0,2022.0
74999.0,50000.0,2.0,2,-1.0,36185.0,1.0,1.0,2022.0
99999.0,75000.0,2.0,2,-1.0,28265.0,1.0,1.0,2022.0
-1.0,100000.0,2.0,2,-1.0,81666.0,1.0,1.0,2022.0
49999.0,0.0,2.0,2,-1.0,18605.0,2.0,2.0,2022.0
74999.0,50000.0,2.0,2,-1.0,30867.0,2.0,2.0,2022.0
99999.0,75000.0,2.0,2,-1.0,37431.0,2.0,2.0,2022.0
-1.0,100000.0,2.0,2,-1.0,149717.0,2.0,2.0,2022.0
49999.0,0.0,2.0,2,-1.0,0.0,3.0,3.0,2022.0
74999.0,50000.0,2.0,2,-1.0,0.0,3.0,3.0,2022.0
99999.0,75000.0,2.0,2,-1.0,0.0,3.0,3.0,2022.0
-1.0,100000.0,2.0,2,-1.0,0.0,3.0,3.0,2022.0
49999.0,0.0,2.0,2,-1.0,0.0,-1.0,4.0,2022.0
74999.0,50000.0,2.0,2,-1.0,0.0,-1.0,4.0,2022.0
99999.0,75000.0,2.0,2,-1.0,0.0,-1.0,4.0,2022.0
-1.0,100000.0,2.0,2,-1.0,0.0,-1.0,4.0,2022.0
49999.0,0.0,3.0,3,-1.0,10236.0,0.0,0.0,2022.0
74999.0,50000.0,3.0,3,-1.0,2819.0,0.0,0.0,2022.0
99999.0,75000.0,3.0,3,-1.0,1498.0,0.0,0.0,2022.0
-1.0,100000.0,3.0,3,-1.0,2724.0,0.0,0.0,2022.0
49999.0,0.0,3.0,3,-1.0,22515.0,1.0,1.0,2022.0
74999.0,50000.0,3.0,3,-1.0,17810.0,1.0,1.0,2022.0
99999.0,75000.0,3.0,3,-1.0,11601.0,1.0,1.0,2022.0
-1.0,100000.0,3.0,3,-1.0,35407.0,1.0,1.0,2022.0
49999.0,0.0,3.0,3,-1.0,7738.0,2.0,2.0,2022.0
74999.0,50000.0,3.0,3,-1.0,13801.0,2.0,2.0,2022.0
99999.0,75000.0,3.0,3,-1.0,16951.0,2.0,2.0,2022.0
-1.0,100000.0,3.0,3,-1.0,75096.0,2.0,2.0,2022.0
49999.0,0.0,3.0,3,-1.0,1582.0,3.0,3.0,2022.0
74999.0,50000.0,3.0,3,-1.0,4990.0,3.0,3.0,2022.0
99999.0,75000.0,3.0,3,-1.0,6549.0,3.0,3.0,2022.0
-1.0,100000.0,3.0,3,-1.0,33450.0,3.0,3.0,2022.0
49999.0,0.0,3.0,3,-1.0,0.0,-1.0,4.0,2022.0
74999.0,50000.0,3.0,3,-1.0,0.0,-1.0,4.0,2022.0
99999.0,75000.0,3.0,3,-1.0,0.0,-1.0,4.0,2022.0
-1.0,100000.0,3.0,3,-1.0,0.0,-1.0,4.0,2022.0
49999.0,0.0,4.0,4,-1.0,5817.0,0.0,0.0,2022.0
74999.0,50000.0,4.0,4,-1.0,1173.0,0.0,0.0,2022.0
99999.0,75000.0,4.0,4,-1.0,366.0,0.0,0.0,2022.0
-1.0,100000.0,4.0,4,-1.0,922.0,0.0,0.0,2022.0
49999.0,0.0,4.0,4,-1.0,16728.0,1.0,1.0,2022.0
74999.0,50000.0,4.0,4,-1.0,12737.0,1.0,1.0,2022.0
99999.0,75000.0,4.0,4,-1.0,9493.0,1.0,1.0,2022.0
-1.0,100000.0,4.0,4,-1.0,30708.0,1.0,1.0,2022.0
49999.0,0.0,4.0,4,-1.0,8213.0,2.0,2.0,2022.0
74999.0,50000.0,4.0,4,-1.0,12333.0,2.0,2.0,2022.0
99999.0,75000.0,4.0,4,-1.0,18040.0,2.0,2.0,2022.0
-1.0,100000.0,4.0,4,-1.0,76842.0,2.0,2.0,2022.0
49999.0,0.0,4.0,4,-1.0,1177.0,3.0,3.0,2022.0
74999.0,50000.0,4.0,4,-1.0,2079.0,3.0,3.0,2022.0
99999.0,75000.0,4.0,4,-1.0,3887.0,3.0,3.0,2022.0
-1.0,100000.0,4.0,4,-1.0,21301.0,3.0,3.0,2022.0
49999.0,0.0,4.0,4,-1.0,10.0,-1.0,4.0,2022.0
74999.0,50000.0,4.0,4,-1.0,25.0,-1.0,4.0,2022.0
99999.0,75000.0,4.0,4,-1.0,181.0,-1.0,4.0,2022.0
-1.0,100000.0,4.0,4,-1.0,1656.0,-1.0,4.0,2022.0
49999.0,0.0,5.0,5,-1.0,3494.0,0.0,0.0,2022.0
74999.0,50000.0,5.0,5,-1.0,792.0,0.0,0.0,2022.0
99999.0,75000.0,5.0,5,-1.0,275.0,0.0,0.0,2022.0
-1.0,100000.0,5.0,5,-1.0,203.0,0.0,0.0,2022.0
49999.0,0.0,5.0,5,-1.0,8819.0,1.0,1.0,2022.0
74999.0,50000.0,5.0,5,-1.0,3895.0,1.0,1.0,2022.0
99999.0,75000.0,5.0,5,-1.0,5426.0,1.0,1.0,2022.0
-1.0,100000.0,5.0,5,-1.0,12863.0,1.0,1.0,2022.0
49999.0,0.0,5.0,5,-1.0,3515.0,2.0,2.0,2022.0
74999.0,50000.0,5.0,5,-1.0,7335.0,2.0,2.0,2022.0
99999.0,75000.0,5.0,5,-1.0,5126.0,2.0,2.0,2022.0
-1.0,100000.0,5.0,5,-1.0,25179.0,2.0,2.0,2022.0
49999.0,0.0,5.0,5,-1.0,661.0,3.0,3.0,2022.0
74999.0,50000.0,5.0,5,-1.0,2001.0,3.0,3.0,2022.0
99999.0,75000.0,5.0,5,-1.0,2561.0,3.0,3.0,2022.0
-1.0,100000.0,5.0,5,-1.0,9752.0,3.0,3.0,2022.0
49999.0,0.0,5.0,5,-1.0,9.0,-1.0,4.0,2022.0
74999.0,50000.0,5.0,5,-1.0,192.0,-1.0,4.0,2022.0
99999.0,75000.0,5.0,5,-1.0,172.0,-1.0,4.0,2022.0
-1.0,100000.0,5.0,5,-1.0,1154.0,-1.0,4.0,2022.0
49999.0,0.0,6.0,6,-1.0,1123.0,0.0,0.0,2022.0
74999.0,50000.0,6.0,6,-1.0,340.0,0.0,0.0,2022.0
99999.0,75000.0,6.0,6,-1.0,39.0,0.0,0.0,2022.0
-1.0,100000.0,6.0,6,-1.0,211.0,0.0,0.0,2022.0
49999.0,0.0,6.0,6,-1.0,3088.0,1.0,1.0,2022.0
74999.0,50000.0,6.0,6,-1.0,2162.0,1.0,1.0,2022.0
99999.0,75000.0,6.0,6,-1.0,1627.0,1.0,1.0,2022.0
-1.0,100000.0,6.0,6,-1.0,3923.0,1.0,1.0,2022.0
49999.0,0.0,6.0,6,-1.0,1809.0,2.0,2.0,2022.0
74999.0,50000.0,6.0,6,-1.0,2248.0,2.0,2.0,2022.0
99999.0,75000.0,6.0,6,-1.0,2728.0,2.0,2.0,2022.0
-1.0,100000.0,6.0,6,-1.0,8638.0,2.0,2.0,2022.0
49999.0,0.0,6.0,6,-1.0,283.0,3.0,3.0,2022.0
74999.0,50000.0,6.0,6,-1.0,511.0,3.0,3.0,2022.0
99999.0,75000.0,6.0,6,-1.0,1728.0,3.0,3.0,2022.0
-1.0,100000.0,6.0,6,-1.0,5261.0,3.0,3.0,2022.0
49999.0,0.0,6.0,6,-1.0,7.0,-1.0,4.0,2022.0
74999.0,50000.0,6.0,6,-1.0,135.0,-1.0,4.0,2022.0
99999.0,75000.0,6.0,6,-1.0,110.0,-1.0,4.0,2022.0
-1.0,100000.0,6.0,6,-1.0,1151.0,-1.0,4.0,2022.0
49999.0,0.0,-1.0,7,-1.0,248.0,0.0,0.0,2022.0
74999.0,50000.0,-1.0,7,-1.0,11.0,0.0,0.0,2022.0
99999.0,75000.0,-1.0,7,-1.0,6.0,0.0,0.0,2022.0
-1.0,100000.0,-1.0,7,-1.0,34.0,0.0,0.0,2022.0
49999.0,0.0,-1.0,7,-1.0,1915.0,1.0,1.0,2022.0
74999.0,50000.0,-1.0,7,-1.0,883.0,1.0,1.0,2022.0
99999.0,75000.0,-1.0,7,-1.0,985.0,1.0,1.0,2022.0
-1.0,100000.0,-1.0,7,-1.0,1265.0,1.0,1.0,2022.0
49999.0,0.0,-1.0,7,-1.0,4604.0,2.0,2.0,2022.0
74999.0,50000.0,-1.0,7,-1.0,2288.0,2.0,2.0,2022.0
99999.0,75000.0,-1.0,7,-1.0,691.0,2.0,2.0,2022.0
-1.0,100000.0,-1.0,7,-1.0,3178.0,2.0,2.0,2022.0
49999.0,0.0,-1.0,7,-1.0,529.0,3.0,3.0,2022.0
74999.0,50000.0,-1.0,7,-1.0,747.0,3.0,3.0,2022.0
99999.0,75000.0,-1.0,7,-1.0,1060.0,3.0,3.0,2022.0
-1.0,100000.0,-1.0,7,-1.0,3238.0,3.0,3.0,2022.0
49999.0,0.0,-1.0,7,-1.0,138.0,-1.0,4.0,2022.0
74999.0,50000.0,-1.0,7,-1.0,46.0,-1.0,4.0,2022.0
99999.0,75000.0,-1.0,7,-1.0,690.0,-1.0,4.0,2022.0
-1.0,100000.0,-1.0,7,-1.0,3259.0,-1.0,4.0,2022.0
49999.0,0.0,1.0,1,-1.0,165558.0,0.0,0.0,2023.0
74999.0,50000.0,1.0,1,-1.0,20608.0,0.0,0.0,2023.0
99999.0,75000.0,1.0,1,-1.0,8133.0,0.0,0.0,2023.0
-1.0,100000.0,1.0,1,-1.0,11133.0,0.0,0.0,2023.0
49999.0,0.0,1.0,1,-1.0,111427.0,1.0,1.0,2023.0
74999.0,50000.0,1.0,1,-1.0,68870.0,1.0,1.0,2023.0
99999.0,75000.0,1.0,1,-1.0,41711.0,1.0,1.0,2023.0
-1.0,100000.0,1.0,1,-1.0,66451.0,1.0,1.0,2023.0
49999.0,0.0,1.0,1,-1.0,0.0,2.0,2.0,2023.0
74999.0,50000.0,1.0,1,-1.0,0.0,2.0,2.0,2023.0
99999.0,75000.0,1.0,1,-1.0,0.0,2.0,2.0,2023.0
-1.0,100000.0,1.0,1,-1.0,0.0,2.0,2.0,2023.0
49999.0,0.0,1.0,1,-1.0,0.0,3.0,3.0,2023.0
74999.0,50000.0,1.0,1,-1.0,0.0,3.0,3.0,2023.0
99999.0,75000.0,1.0,1,-1.0,0.0,3.0,3.0,2023.0
-1.0,100000.0,1.0,1,-1.0,0.0,3.0,3.0,2023.0
49999.0,0.0,1.0,1,-1.0,0.0,-1.0,4.0,2023.0
74999.0,50000.0,1.0,1,-1.0,0.0,-1.0,4.0,2023.0
99999.0,75000.0,1.0,1,-1.0,0.0,-1.0,4.0,2023.0
-1.0,100000.0,1.0,1,-1.0,0.0,-1.0,4.0,2023.0
49999.0,0.0,2.0,2,-1.0,61736.0,0.0,0.0,2023.0
74999.0,50000.0,2.0,2,-1.0,32742.0,0.0,0.0,2023.0
99999.0,75000.0,2.0,2,-1.0,20597.0,0.0,0.0,2023.0
-1.0,100000.0,2.0,2,-1.0,33302.0,0.0,0.0,2023.0
49999.0,0.0,2.0,2,-1.0,45739.0,1.0,1.0,2023.0
74999.0,50000.0,2.0,2,-1.0,36760.0,1.0,1.0,2023.0
99999.0,75000.0,2.0,2,-1.0,28714.0,1.0,1.0,2023.0
-1.0,100000.0,2.0,2,-1.0,82963.0,1.0,1.0,2023.0
49999.0,0.0,2.0,2,-1.0,18901.0,2.0,2.0,2023.0
74999.0,50000.0,2.0,2,-1.0,31357.0,2.0,2.0,2023.0
99999.0,75000.0,2.0,2,-1.0,38026.0,2.0,2.0,2023.0
-1.0,100000.0,2.0,2,-1.0,152095.0,2.0,2.0,2023.0
49999.0,0.0,2.0,2,-1.0,0.0,3.0,3.0,2023.0
74999.0,50000.0,2.0,2,-1.0,0.0,3.0,3.0,2023.0
99999.0,75000.0,2.0,2,-1.0,0.0,3.0,3.0,2023.0
-1.0,100000.0,2.0,2,-1.0,0.0,3.0,3.0,2023.0
49999.0,0.0,2.0,2,-1.0,0.0,-1.0,4.0,2023.0
74999.0,50000.0,2.0,2,-1.0,0.0,-1.0,4.0,2023.0
99999.0,75000.0,2.0,2,-1.0,0.0,-1.0,4.0,2023.0
-1.0,100000.0,2.0,2,-1.0,0.0,-1.0,4.0,2023.0
49999.0,0.0,3.0,3,-1.0,10363.0,0.0,0.0,2023.0
74999.0,50000.0,3.0,3,-1.0,2854.0,0.0,0.0,2023.0
99999.0,75000.0,3.0,3,-1.0,1517.0,0.0,0.0,2023.0
-1.0,100000.0,3.0,3,-1.0,2758.0,0.0,0.0,2023.0
49999.0,0.0,3.0,3,-1.0,22794.0,1.0,1.0,2023.0
74999.0,50000.0,3.0,3,-1.0,18030.0,1.0,1.0,2023.0
99999.0,75000.0,3.0,3,-1.0,11745.0,1.0,1.0,2023.0
-1.0,100000.0,3.0,3,-1.0,35845.0,1.0,1.0,2023.0
49999.0,0.0,3.0,3,-1.0,7834.0,2.0,2.0,2023.0
74999.0,50000.0,3.0,3,-1.0,13972.0,2.0,2.0,2023.0
99999.0,75000.0,3.0,3,-1.0,17161.0,2.0,2.0,2023.0
-1.0,100000.0,3.0,3,-1.0,76026.0,2.0,2.0,2023.0
49999.0,0.0,3.0,3,-1.0,1602.0,3.0,3.0,2023.0
74999.0,50000.0,3.0,3,-1.0,5051.0,3.0,3.0,2023.0
99999.0,75000.0,3.0,3,-1.0,6630.0,3.0,3.0,2023.0
-1.0,100000.0,3.0,3,-1.0,33864.0,3.0,3.0,2023.0
49999.0,0.0,3.0,3,-1.0,0.0,-1.0,4.0,2023.0
74999.0,50000.0,3.0,3,-1.0,0.0,-1.0,4.0,2023.0
99999.0,75000.0,3.0,3,-1.0,0.0,-1.0,4.0,2023.0
-1.0,100000.0,3.0,3,-1.0,0.0,-1.0,4.0,2023.0
49999.0,0.0,4.0,4,-1.0,5889.0,0.0,0.0,2023.0
74999.0,50000.0,4.0,4,-1.0,1188.0,0.0,0.0,2023.0
99999.0,75000.0,4.0,4,-1.0,371.0,0.0,0.0,2023.0
-1.0,100000.0,4.0,4,-1.0,934.0,0.0,0.0,2023.0
49999.0,0.0,4.0,4,-1.0,16935.0,1.0,1.0,2023.0
74999.0,50000.0,4.0,4,-1.0,12894.0,1.0,1.0,2023.0
99999.0,75000.0,4.0,4,-1.0,9610.0,1.0,1.0,2023.0
-1.0,100000.0,4.0,4,-1.0,31088.0,1.0,1.0,2023.0
49999.0,0.0,4.0,4,-1.0,8314.0,2.0,2.0,2023.0
74999.0,50000.0,4.0,4,-1.0,12486.0,2.0,2.0,2023.0
99999.0,75000.0,4.0,4,-1.0,18263.0,2.0,2.0,2023.0
-1.0,100000.0,4.0,4,-1.0,77793.0,2.0,2.0,2023.0
49999.0,0.0,4.0,4,-1.0,1192.0,3.0,3.0,2023.0
74999.0,50000.0,4.0,4,-1.0,2105.0,3.0,3.0,2023.0
99999.0,75000.0,4.0,4,-1.0,3935.0,3.0,3.0,2023.0
-1.0,100000.0,4.0,4,-1.0,21565.0,3.0,3.0,2023.0
49999.0,0.0,4.0,4,-1.0,11.0,-1.0,4.0,2023.0
74999.0,50000.0,4.0,4,-1.0,25.0,-1.0,4.0,2023.0
99999.0,75000.0,4.0,4,-1.0,183.0,-1.0,4.0,2023.0
-1.0,100000.0,4.0,4,-1.0,1677.0,-1.0,4.0,2023.0
49999.0,0.0,5.0,5,-1.0,3537.0,0.0,0.0,2023.0
74999.0,50000.0,5.0,5,-1.0,802.0,0.0,0.0,2023.0
99999.0,75000.0,5.0,5,-1.0,278.0,0.0,0.0,2023.0
-1.0,100000.0,5.0,5,-1.0,206.0,0.0,0.0,2023.0
49999.0,0.0,5.0,5,-1.0,8929.0,1.0,1.0,2023.0
74999.0,50000.0,5.0,5,-1.0,3944.0,1.0,1.0,2023.0
99999.0,75000.0,5.0,5,-1.0,5493.0,1.0,1.0,2023.0
-1.0,100000.0,5.0,5,-1.0,13022.0,1.0,1.0,2023.0
49999.0,0.0,5.0,5,-1.0,3559.0,2.0,2.0,2023.0
74999.0,50000.0,5.0,5,-1.0,7426.0,2.0,2.0,2023.0
99999.0,75000.0,5.0,5,-1.0,5189.0,2.0,2.0,2023.0
-1.0,100000.0,5.0,5,-1.0,25491.0,2.0,2.0,2023.0
49999.0,0.0,5.0,5,-1.0,669.0,3.0,3.0,2023.0
74999.0,50000.0,5.0,5,-1.0,2026.0,3.0,3.0,2023.0
99999.0,75000.0,5.0,5,-1.0,2593.0,3.0,3.0,2023.0
-1.0,100000.0,5.0,5,-1.0,9873.0,3.0,3.0,2023.0
49999.0,0.0,5.0,5,-1.0,9.0,-1.0,4.0,2023.0
74999.0,50000.0,5.0,5,-1.0,194.0,-1.0,4.0,2023.0
99999.0,75000.0,5.0,5,-1.0,174.0,-1.0,4.0,2023.0
-1.0,100000.0,5.0,5,-1.0,1169.0,-1.0,4.0,2023.0
49999.0,0.0,6.0,6,-1.0,1137.0,0.0,0.0,2023.0
74999.0,50000.0,6.0,6,-1.0,345.0,0.0,0.0,2023.0
99999.0,75000.0,6.0,6,-1.0,39.0,0.0,0.0,2023.0
-1.0,100000.0,6.0,6,-1.0,214.0,0.0,0.0,2023.0
49999.0,0.0,6.0,6,-1.0,3126.0,1.0,1.0,2023.0
74999.0,50000.0,6.0,6,-1.0,2189.0,1.0,1.0,2023.0
99999.0,75000.0,6.0,6,-1.0,1647.0,1.0,1.0,2023.0
-1.0,100000.0,6.0,6,-1.0,3971.0,1.0,1.0,2023.0
49999.0,0.0,6.0,6,-1.0,1832.0,2.0,2.0,2023.0
74999.0,50000.0,6.0,6,-1.0,2275.0,2.0,2.0,2023.0
99999.0,75000.0,6.0,6,-1.0,2762.0,2.0,2.0,2023.0
-1.0,100000.0,6.0,6,-1.0,8745.0,2.0,2.0,2023.0
49999.0,0.0,6.0,6,-1.0,287.0,3.0,3.0,2023.0
74999.0,50000.0,6.0,6,-1.0,517.0,3.0,3.0,2023.0
99999.0,75000.0,6.0,6,-1.0,1749.0,3.0,3.0,2023.0
-1.0,100000.0,6.0,6,-1.0,5326.0,3.0,3.0,2023.0
49999.0,0.0,6.0,6,-1.0,7.0,-1.0,4.0,2023.0
74999.0,50000.0,6.0,6,-1.0,137.0,-1.0,4.0,2023.0
99999.0,75000.0,6.0,6,-1.0,112.0,-1.0,4.0,2023.0
-1.0,100000.0,6.0,6,-1.0,1166.0,-1.0,4.0,2023.0
49999.0,0.0,-1.0,7,-1.0,251.0,0.0,0.0,2023.0
74999.0,50000.0,-1.0,7,-1.0,12.0,0.0,0.0,2023.0
99999.0,75000.0,-1.0,7,-1.0,6.0,0.0,0.0,2023.0
-1.0,100000.0,-1.0,7,-1.0,35.0,0.0,0.0,2023.0
49999.0,0.0,-1.0,7,-1.0,1939.0,1.0,1.0,2023.0
74999.0,50000.0,-1.0,7,-1.0,894.0,1.0,1.0,2023.0
99999.0,75000.0,-1.0,7,-1.0,997.0,1.0,1.0,2023.0
-1.0,100000.0,-1.0,7,-1.0,1280.0,1.0,1.0,2023.0
49999.0,0.0,-1.0,7,-1.0,4661.0,2.0,2.0,2023.0
74999.0,50000.0,-1.0,7,-1.0,2316.0,2.0,2.0,2023.0
99999.0,75000.0,-1.0,7,-1.0,700.0,2.0,2.0,2023.0
-1.0,100000.0,-1.0,7,-1.0,3218.0,2.0,2.0,2023.0
49999.0,0.0,-1.0,7,-1.0,535.0,3.0,3.0,2023.0
74999.0,50000.0,-1.0,7,-1.0,757.0,3.0,3.0,2023.0
99999.0,75000.0,-1.0,7,-1.0,1073.0,3.0,3.0,2023.0
-1.0,100000.0,-1.0,7,-1.0,3278.0,3.0,3.0,2023.0
49999.0,0.0,-1.0,7,-1.0,140.0,-1.0,4.0,2023.0
74999.0,50000.0,-1.0,7,-1.0,46.0,-1.0,4.0,2023.0
99999.0,75000.0,-1.0,7,-1.0,699.0,-1.0,4.0,2023.0
-1.0,100000.0,-1.0,7,-1.0,3300.0,-1.0,4.0,2023.0
49999.0,0.0,1.0,1,-1.0,168212.0,0.0,0.0,2024.0
74999.0,50000.0,1.0,1,-1.0,20939.0,0.0,0.0,2024.0
99999.0,75000.0,1.0,1,-1.0,8264.0,0.0,0.0,2024.0
-1.0,100000.0,1.0,1,-1.0,11311.0,0.0,0.0,2024.0
49999.0,0.0,1.0,1,-1.0,113214.0,1.0,1.0,2024.0
74999.0,50000.0,1.0,1,-1.0,69974.0,1.0,1.0,2024.0
99999.0,75000.0,1.0,1,-1.0,42380.0,1.0,1.0,2024.0
-1.0,100000.0,1.0,1,-1.0,67517.0,1.0,1.0,2024.0
49999.0,0.0,1.0,1,-1.0,0.0,2.0,2.0,2024.0
74999.0,50000.0,1.0,1,-1.0,0.0,2.0,2.0,2024.0
99999.0,75000.0,1.0,1,-1.0,0.0,2.0,2.0,2024.0
-1.0,100000.0,1.0,1,-1.0,0.0,2.0,2.0,2024.0
49999.0,0.0,1.0,1,-1.0,0.0,3.0,3.0,2024.0
74999.0,50000.0,1.0,1,-1.0,0.0,3.0,3.0,2024.0
99999.0,75000.0,1.0,1,-1.0,0.0,3.0,3.0,2024.0
-1.0,100000.0,1.0,1,-1.0,0.0,3.0,3.0,2024.0
49999.0,0.0,1.0,1,-1.0,0.0,-1.0,4.0,2024.0
74999.0,50000.0,1.0,1,-1.0,0.0,-1.0,4.0,2024.0
99999.0,75000.0,1.0,1,-1.0,0.0,-1.0,4.0,2024.0
